level,unit,#,word,pos,translation,phonetic
1,4,405,"Do you and your friends play sports after class? Yes, we do. / No, we don’t.",expression,您和您的朋友下课后参加运动吗？是的，我们愿意。 /不，我们没有。,"du ju ænd jʊər frɛndz pleɪ spɔrts ˈæftər klæs? jɛs, wi du. / noʊ, wi doʊnt."
1,4,406,"Do your friends call you at night? Yes, they do. / No, they don’t.",expression,你的朋友在晚上打给你吗？是的，他们有。 /不，他们没有。,"du jʊər frɛndz kɔl ju æt naɪt? jɛs, ðeɪ du. / noʊ, ðeɪ doʊnt."
1,4,407,Do you come from a big family?,expression,你来自一个大家庭吗？,du ju kʌm frʌm ə bɪg ˈfæməli?
1,4,408,Do you have brothers and sisters?,expression,你有没有兄弟姐妹？,du ju hæv ˈbrʌðərz ænd ˈsɪstərz?
1,4,409,Do you live with your parents?,expression,你跟你的父母住在一起吗？,du ju lɪv wɪð jʊər ˈpɛrənts?
1,4,410,It’s crazy!,expression,这很疯狂！,ɪts ˈkreɪzi!
1,4,411,I’m pretty busy.,expression,我很忙,aɪm ˈprɪti ˈbɪzi.
1,4,412,"Well, not really.",expression,好吧，不是真的。,"wɛl, nɑt ˈrɪli."
1,5,413,cartoon,noun,动画片,kɑrˈtun
1,5,414,documentary,noun,记录,ˌdɑkjəˈmɛntəri
1,5,415,game show,noun,游戏节目,geɪm ʃoʊ
1,5,416,reality show,noun,真人秀,ˌriˈæləˌti ʃoʊ
1,5,417,sitcom,noun,情景喜剧,ˈsɪtˌkɑm
1,5,418,soap opera,noun,肥皂剧,soʊp ˈɑprə
1,5,419,talk show,noun,脱口秀,tɔk ʃoʊ
1,5,420,(the) commercials,noun,广告,(ði) kəˈmɜrʃəlz
1,5,421,the late movie,noun,后期电影,ðə leɪt ˈmuvi
1,5,422,the morning shows,noun,早上的节目,ðə ˈmɔrnɪŋ ʃoʊz
1,5,423,the news,noun,新闻,ðə nuz
1,5,424,club,noun,俱乐部,klʌb
1,5,425,computer games,noun,电脑游戏,kəmˈpjutər geɪmz
1,5,426,gym,noun,健身房,ʤɪm
1,5,427,music,noun,音乐,ˈmjuzɪk
1,5,428,(the) movies,noun,电影（院）,(ði) ˈmuviz
1,5,429,website,noun,网站,ˈwɛbˌsaɪt
1,5,430,boyfriend,noun,男朋友,ˈbɔɪˌfrɛnd
1,5,431,girlfriend,noun,女朋友,ˈgɜrlˌfrɛnd
1,5,432,cheap,adjective,便宜的,ʧip
1,5,433,delicious,adjective,美味的,dɪˈlɪʃəs
1,5,434,terrible,adjective,可怕,ˈtɛrəbəl
1,5,435,eat out,verb,外出吃饭,it aʊt
1,5,436,go to a club,verb,去一个俱乐部,goʊ tu ə klʌb
1,5,437,go to the movies,verb,去看电影,goʊ tu ðə ˈmuviz
1,5,438,meet (my) friends,verb,认识我的朋友,mit (maɪ) frɛndz
1,5,439,play music,verb,播放音乐,pleɪ ˈmjuzɪk
1,5,440,relax,verb,放松,rɪˈlæks
1,5,441,rent (a movie),verb,租（电影）,rɛnt (ə ˈmuvi)
1,5,442,buy,verb,购买,baɪ
1,5,443,get home,verb,回家,gɛt hoʊm
1,5,444,go shopping,verb,去逛街,goʊ ˈʃɑpɪŋ
1,5,445,go straight home,verb,直回家,goʊ streɪt hoʊm
1,5,446,take a break,verb,休息一下,teɪk ə breɪk
1,5,447,sleep late,verb,睡得晚,slip leɪt
1,5,448,call,verb,呼叫,kɔl
1,5,449,go online,verb,上网,goʊ ˈɔnˌlaɪn
1,5,450,log on / onto,verb,登录/登录,lɔg ɑn / ˈɑntu
1,5,451,send email,verb,发送电子邮件,sɛnd iˈmeɪl
1,5,452,take photos,verb,拍照,teɪk ˈfoʊˌtoʊz
1,5,453,I love ...,expression,我爱 ...,aɪ lʌv ...
1,5,454,I really like ...,expression,我很喜欢 ...,aɪ ˈrɪli laɪk ...
1,5,455,I like (movies) a lot.,expression,我非常喜欢（电影）。,aɪ laɪk (ˈmuviz) ə lɑt.
1,5,456,The food’s good.,expression,食物很好。,ðə fudz gʊd.
1,5,457,This soup is delicious.,expression,这汤真好吃。,ðɪs sup ɪz dɪˈlɪʃəs.
1,5,458,How do you like ... ?,expression,你觉得怎么样 ... ？,haʊ du ju laɪk ... ?
1,5,459,I hate ...,expression,我恨 ...,aɪ heɪt ...
1,5,460,I can’t stand ...,expression,我受不了...,aɪ kænt stænd ...
1,5,461,I don’t like ...,expression,我不喜欢...,aɪ doʊnt laɪk ...
1,5,462,The service is terrible.,expression,服务太糟糕了。,ðə ˈsɜrvəs ɪz ˈtɛrəbəl.
1,5,463,in (English),preposition,用英语）,ɪn (ˈɪŋglɪʃ)
1,5,464,in (your free time),preposition,在你方便的时候）,ɪn (jʊər fri taɪm)
1,5,465,in front of (the TV),preposition,在（电视）前面,ɪn frʌnt ʌv (ðə tiˈvi)
1,5,466,to (the gym),preposition,到健身房）,tu (ðə ʤɪm)
1,5,467,always,frequency expression,总是,ˈɔlˌweɪz
1,5,468,usually,frequency expression,通常,ˈjuʒəwəli
1,5,469,often,frequency expression,经常,ˈɔfən
1,5,470,sometimes,frequency expression,有时,səmˈtaɪmz
1,5,471,hardly ever,frequency expression,几乎没有,ˈhɑrdli ˈɛvər
1,5,472,never,frequency expression,决不,ˈnɛvər
1,5,473,every night,frequency expression,每天晚上,ˈɛvəri naɪt
1,5,474,once a week,frequency expression,每星期一次,wʌns ə wik
1,5,475,two or three,frequency expression,两三个,tu ɔr θri
1,5,476,... times a day,frequency expression,...一天一次,... taɪmz ə deɪ
1,5,477,twice a month,frequency expression,每月两次,twaɪs ə mʌnθ
1,5,478,during (the commercials),time expression,在（广告中）,ˈdʊrɪŋ (ðə kəˈmɜrʃəlz)
1,5,479,in (your) free time,time expression,在你方便的时候,ɪn (jʊər) fri taɪm
1,5,480,on Friday night(s),time expression,在星期五晚上,ɑn ˈfraɪdi naɪt(ɛs)
1,5,481,on weeknights,time expression,在工作日晚上,ɑn ˈwik.naɪts
1,5,482,and,conjunction,和,ænd
1,5,483,but,conjunction,但,bʌt
1,5,484,What do you do (in your free time/ after class)?,expression,（在您的业余时间/课余时间）您做什么？,wʌt du ju du (ɪn jʊər fri taɪm/ ˈæftər klæs)?
1,5,485,When do you usually go out?,expression,您通常什么时候出去？,wɛn du ju ˈjuʒəwəli goʊ aʊt?
1,5,486,Who do you go out with?,expression,你和谁一起出去？,hu du ju goʊ aʊt wɪð?
1,5,487,Where do you go?,expression,你去哪里？,wɛr du ju goʊ?
1,5,488,How often do you eat out?,expression,您多久外出吃饭？,haʊ ˈɔfən du ju it aʊt?
1,5,489,Do you take the subway or the bus?,expression,你坐地铁还是公共汽车？,du ju teɪk ðə ˈsʌˌbweɪ ɔr ðə bʌs?
1,5,490,Do you go straight home?,expression,你直接回家吗？,du ju goʊ streɪt hoʊm?
1,5,491,Do you go somewhere nice?,expression,你去不错的地方吗？,du ju goʊ ˈsʌmˌwɛr naɪs?
1,5,492,"I mean, .. .",expression,我的意思是， .. 。,"aɪ min, .. ."
1,5,493,"Actually, .. .",expression,其实...,"ˈækʧuəli, .. ."
1,5,494,"I'm sorry, what?",expression,对不起，什么？,"aɪm ˈsɑri, wʌt?"
1,5,495,Are you serious?,expression,你是认真的吗？,ɑr ju ˈsɪriəs?
1,6,496,apartment building,noun,公寓楼,əˈpɑrtmənt ˈbɪldɪŋ
1,6,497,boutique,noun,精品店,buˈtik
1,6,498,city,noun,市,ˈsɪti
1,6,499,comedy club,noun,喜剧俱乐部,ˈkɑmədi klʌb
1,6,500,fast-food place,noun,快餐店,fæst-fud pleɪs
1,6,501,jewelry store,noun,珠宝店,ˈʤuəlri stɔr
1,6,502,mall,noun,购物中心,mɔl
1,6,503,movie theater,noun,电影院,ˈmuvi ˈθiətər
1,6,504,museum,noun,博物馆,mjuˈziəm
1,6,505,art exhibit,noun,艺术展览,ɑrt ɪgˈzɪbɪt
1,6,506,jazz concert,noun,爵士音乐会,ʤæz ˈkɑnsɜrt
1,6,507,play,noun,玩,pleɪ
1,6,508,poetry reading,noun,诗歌朗诵,ˈpoʊətri ˈrɛdɪŋ
1,6,509,seat,noun,座位,sit
1,6,510,soccer match,noun,足球比赛,ˈsɑkər mæʧ
1,6,511,event,noun,事件,ɪˈvɛnt
1,6,512,swimming pool,noun,游泳池,ˈswɪmɪŋ pul
1,6,513,outdoor cafe,noun,户外咖啡馆,ˈaʊtˌdɔr kəˈfeɪ
1,6,514,park,noun,公园,pɑrk
1,6,515,school,noun,学校,skul
1,6,516,post office,noun,邮政局,poʊst ˈɔfəs
1,6,517,stadium,noun,体育场,ˈsteɪdiəm
1,6,518,store,noun,商店,stɔr
1,6,519,subway station,noun,地铁站,ˈsʌˌbweɪ ˈsteɪʃən
1,6,520,supermarket,noun,超级市场,ˈsupərˌmɑrkɪt
1,6,521,beautiful,adjective,美丽,ˈbjutəfəl
1,6,522,best,adjective,最好,bɛst
1,6,523,boring,adjective,无聊的,ˈbɔrɪŋ
1,6,524,convenient,adjective,方便,kənˈvinjənt
1,6,525,expensive,adjective,昂贵,ɪkˈspɛnsɪv
1,6,526,free,adjective,自由,fri
1,6,527,hungry,adjective,饥饿,ˈhʌŋgri
1,6,528,little,adjective,小,ˈlɪtəl
1,6,529,popular,adjective,流行,ˈpɑpjələr
1,6,530,starving,adjective,挨饿,ˈstɑrvɪŋ
1,6,531,small,adjective,小,smɔl
1,6,532,unusual,adjective,异常,ənˈjuʒˌuəl
1,6,533,finish work / school,verb,完成工作/学校,ˈfɪnɪʃ wɜrk / skul
1,6,534,go to bed,verb,睡觉,goʊ tu bɛd
1,6,535,leave (work / school),verb,离开（工作/学校）,liv (wɜrk / skul)
1,6,536,need,verb,需要,nid
1,6,537,start,verb,开始,stɑrt
1,6,538,go window-shopping,verb,去逛街,goʊ ˈwɪndoʊ-ˈʃɑpɪŋ
1,6,539,There's (a park).,expression,有（公园）。,ðɛrz (ə pɑrk).
1,6,540,There are a lot of (restaurants).,expression,有很多餐馆）。,ðɛr ɑr ə lɑt ʌv (ˈrɛstəˌrɑnts).
1,6,541,There are some (outdoor cafes).,expression,有一些（户外咖啡馆）。,ðɛr ɑr sʌm (ˈaʊtˌdɔr ˌkæˈfeɪz).
1,6,542,There are a couple of (movie theaters).,expression,有几个（电影院）。,ðɛr ɑr ə ˈkʌpəl ʌv (ˈmuvi ˈθiətərz).
1,6,543,There's no (mall).,expression,没有（购物中心）。,ðɛrz noʊ (mɔl).
1,6,544,There's no place to go.,expression,无处可去。,ðɛrz noʊ pleɪs tu goʊ.
1,6,545,It's a great place to shop.,expression,这是购物的好地方。,ɪts ə greɪt pleɪs tu ʃɑp.
1,6,546,"Well, there's a new cafe over there.",expression,好吧，那边有一家新咖啡馆。,"wɛl, ðɛrz ə nu kəˈfeɪ ˈoʊvər ðɛr."
1,6,547,Right. But I bet it's expensive.,expression,对。但是我敢打赌，这很昂贵。,raɪt. bʌt aɪ bɛt ɪts ɪkˈspɛnsɪv.
1,6,548,"Yeah, I know.",expression,是的，我知道。,"jæ, aɪ noʊ."
1,6,549,I'm starving! Me too.,expression,我饿死了！我也是。,aɪm ˈstɑrvɪŋ! mi tu.
1,6,550,I don't usually have breakfast in the mornings. Me neither.,expression,我通常早上不吃早餐。我也不。,aɪ doʊnt ˈjuʒəwəli hæv ˈbrɛkfəst ɪn ðə ˈmɔrnɪŋz. mi ˈniðər.
1,6,551,at + phone number,preposition,在+电话号码,æt + foʊn ˈnʌmbər
1,6,552,at + time,preposition,在+时间,æt + taɪm
1,6,553,at + location,preposition,在+位置,æt + loʊˈkeɪʃən
1,6,554,between + times,preposition,在+次之间,bɪˈtwin + taɪmz
1,6,555,in + city,preposition,在+城市,ɪn + ˈsɪti
1,6,556,for (more information),preposition,了解更多信息）,fɔr (mɔr ˌɪnfərˈmeɪʃən)
1,6,557,from (time) to (time),preposition,时）,frʌm (taɪm) tu (taɪm)
1,6,558,on + street,preposition,在+街上,ɑn + strit
1,6,559,on (the weekends),preposition,在周末）,ɑn (ðə ˈwiˌkɛndz)
1,6,560,(day) through (day),preposition,（某日）至（某日）,(deɪ) θru (deɪ)
1,6,561,no (There's no mall.),quantity expression,不（没有购物中心。）,noʊ (ðɛrz noʊ mɔl.)
1,6,562,some,quantity expression,一些,sʌm
1,6,563,a lot of,quantity expression,许多,ə lɑt ʌv
1,6,564,a couple of,quantity expression,几个,ə ˈkʌpəl ʌv
1,6,565,about (seven o'clock),time expression,大约（七点钟）,əˈbaʊt (ˈsɛvən əˈklɑk)
1,6,566,around (seven o'clock),time expression,大约（七点钟）,əˈraʊnd (ˈsɛvən əˈklɑk)
1,6,567,at (five) o'clock,time expression,在五点钟,æt (faɪv) əˈklɑk
1,6,568,between (9:00) and (5:00),time expression,在（9:00）和（5:00）之间,bɪˈtwin (9:00) ænd (5:00)
1,6,569,from (6:00) to (10:00),time expression,从（6:00）到（10:00）,frʌm (6:00) tu (10:00)
1,6,570,tomorrow night,time expression,明天晚上,təˈmɑˌroʊ naɪt
1,6,571,Monday through Saturday,time expression,周一至周六,ˈmʌndi θru ˈsætərdi
1,6,572,What time ...?,expression,几点了 ...？,wʌt taɪm ...?
1,6,573,What time is it?,expression,现在是几奌？,wʌt taɪm ɪz ɪt?
1,6,574,It's (eleven) o'clock.,expression,（十一点）。,ɪts (ɪˈlɛvən) əˈklɑk.
1,6,575,It's (ten) to (nine).,expression,是（十）到（九）。,ɪts (tɛn) tu (naɪn).
1,6,576,It's 2:00 p.m.,expression,下午2:00,ɪts 2:00 pi.ɛm.
1,6,577,It's 10:00 a.m.,expression,现在是上午10:00,ɪts 10:00 eɪ.ɛm.
1,6,578,It's ten-thirty.,expression,十点三十分。,ɪts tɛn-ˈθɜrdi.
1,6,579,It's a quarter after (two).,expression,（两个）之后四分之一。,ɪts ə ˈkwɔrtər ˈæftər (tu).
1,6,580,It's a quarter to (nine).,expression,九分之一到四分之一。,ɪts ə ˈkwɔrtər tu (naɪn).
1,6,581,It's six-forty-five.,expression,六点四十五分。,ɪts sɪks-ˈfɔrti-faɪv.
1,6,582,It's (five) after (two).,expression,（两个）之后（五个）。,ɪts (faɪv) ˈæftər (tu).
1,6,583,It's midnight.,expression,现在是午夜。,ɪts ˈmɪdˌnaɪt.
1,6,584,It's noon.,expression,现在是中午。,ɪts nun.
1,6,585,Let's go.,expression,我们走吧。,lɛts goʊ.
1,6,586,Let's meet at six-forty-five.,expression,我们六点四十五分见面。,lɛts mit æt sɪks-ˈfɔrti-faɪv.
1,6,587,That sounds like fun.,expression,这听起来很有趣。,ðæt saʊndz laɪk fʌn.
1,6,588,I bet ...,expression,我打赌...,aɪ bɛt ...
1,6,589,"In that case, ...",expression,在这种情况下， ...,"ɪn ðæt keɪs, ..."
1,6,590,kind of (expensive),expression,种类（昂贵）,kaɪnd ʌv (ɪkˈspɛnsɪv)
1,6,591,somewhere else,expression,别的地方,ˈsʌmˌwɛr ɛls
1,7,592,fall,noun,秋季,fɔl
1,7,593,spring,noun,弹簧,sprɪŋ
1,7,594,summer,noun,夏天,ˈsʌmər
1,7,595,winter,noun,冬季,ˈwɪntər
1,7,596,baseball game,noun,棒球比赛,ˈbeɪsˈbɔl geɪm
1,7,597,exergame,noun,游戏,ˈek.sɚ.ɡeɪm
1,7,598,personal trainer,noun,私人教练,ˈpɜrsɪnɪl ˈtreɪnər
1,7,599,scuba diving,noun,水肺潜水,ˈskubə ˈdaɪvɪŋ
1,7,600,yoga,noun,瑜珈,ˈjoʊgə
1,7,601,dry season,noun,旱季,draɪ ˈsizən
1,7,602,rainy season,noun,雨季,ˈreɪni ˈsizən
1,7,603,weather,noun,天气,ˈwɛðər
1,7,604,days,noun,天,deɪz
1,7,605,course,noun,课程,kɔrs
1,7,606,exam,noun,考试,ɪgˈzæm
1,7,607,bike,verb,自行车,baɪk
1,7,608,bowl,verb,碗,boʊl
1,7,609,run,verb,跑,rʌn
1,7,610,ski,verb,滑雪,ski
1,7,611,swim,verb,游泳,swɪm
1,7,612,train,verb,培养,treɪn
1,7,613,walk,verb,步行,wɔk
1,7,614,get exercise,verb,做运动,gɛt ˈɛksərˌsaɪz
1,7,615,do aerobics,verb,做有氧运动,du əˈroʊbɪks
1,7,616,do karate,verb,做空手道,du kəˈrɑti
1,7,617,do weight training,verb,做体重训练,du weɪt ˈtreɪnɪŋ
1,7,618,go biking,verb,骑自行车,goʊ ˈbaɪkɪŋ
1,7,619,go bowling,verb,打保龄球,goʊ ˈboʊlɪŋ
1,7,620,go running,verb,去跑步,goʊ ˈrʌnɪŋ
1,7,621,play basketball,verb,打篮球,pleɪ ˈbæskətˌbɔl
1,7,622,play volleyball,verb,打排球,pleɪ ˈvɑliˌbɔl
1,7,623,play football,verb,踢足球,pleɪ ˈfʊtˌbɔl
1,7,624,learn,verb,学习,lɜrn
1,7,625,study math / science,verb,学习数学/科学,ˈstʌdi mæθ / ˈsaɪəns
1,7,626,take a course,verb,参加课程,teɪk ə kɔrs
1,7,627,study for an exam,verb,学习考试,ˈstʌdi fɔr ən ɪgˈzæm
1,7,628,work very hard,verb,非常努力地工作,wɜrk ˈvɛri hɑrd
1,7,629,be on vacation,verb,度假,bi ɑn veɪˈkeɪʃən
1,7,630,come over,verb,过来,kʌm ˈoʊvər
1,7,631,have fun,verb,玩得开心,hæv fʌn
1,7,632,have a great time,verb,玩得开心,hæv ə greɪt taɪm
1,7,633,enjoy,verb,请享用,ɛnˈʤɔɪ
1,7,634,find (a teacher),verb,找（老师）,faɪnd (ə ˈtiʧər)
1,7,635,make (new friends),verb,结交（新朋友）,meɪk (nu frɛndz)
1,7,636,sleep,verb,睡觉,slip
1,7,637,talk (about),verb,谈论（关于某话题）,tɔk (əˈbaʊt)
1,7,638,rain,verb,雨,reɪn
1,7,639,snow,verb,雪,snoʊ
1,7,640,am,verb,上午,æm
1,7,641,are,verb,是,ɑr
1,7,642,aren’t,verb,不是,ˈɑrənt
1,7,643,is,verb,是,ɪz
1,7,644,isn’t,verb,不是,ˈɪzənt
1,7,645,cloudy,adjective,多云的,ˈklaʊdi
1,7,646,cold,adjective,冷,koʊld
1,7,647,hot,adjective,热,hɑt
1,7,648,humid,adjective,湿,ˈhjuməd
1,7,649,sunny,adjective,阳光明媚,ˈsʌni
1,7,650,warm,adjective,暖,wɔrm
1,7,651,windy,adjective,有风的,ˈwɪndi
1,7,652,at the beach,expression,在沙滩上,æt ðə biʧ
1,7,653,away for the weekend,expression,周末去,əˈweɪ fɔr ðə ˈwiˌkɛnd
1,7,654,I'm calling from Lake Tahoe.,expression,我是从太浩湖打来的。,aɪm ˈkɔlɪŋ frʌm leɪk ˈtæhoʊ.
1,7,655,for a week,time expression,一个星期,fɔr ə wik
1,7,656,in the dry season / rainy season,time expression,在旱季/雨季,ɪn ðə draɪ ˈsizən / ˈreɪni ˈsizən
1,7,657,in the spring/ summer/ fall / winter,time expression,在春季/夏季/秋季/冬季,ɪn ðə sprɪŋ/ ˈsʌmər/ fɔl / ˈwɪntər
1,7,658,in (two) hours,time expression,在两小时,ɪn (tu) ˈaʊərz
1,7,659,right now,time expression,马上,raɪt naʊ
1,7,660,these days,time expression,这些日子,ðiz deɪz
1,7,661,this morning,time expression,今天早上,ðɪs ˈmɔrnɪŋ
1,7,662,this season / semester,time expression,这个学期/学期,ðɪs ˈsizən / səˈmɛstər
1,7,663,this week / month/ year,time expression,这个星期/每月/每年,ðɪs wik / mʌnθ/ jɪr
1,7,664,Come and join us.,expression,来加入我们。,kʌm ænd ʤɔɪn ʌs.
1,7,665,Give me a call. / Call me.,expression,给我打个电话。 / 打给我。,gɪv mi ə kɔl. / kɔl mi.
1,7,666,Try and study for your exams.,expression,尝试并为您的考试学习。,traɪ ænd ˈstʌdi fɔr jʊər ɪgˈzæmz.
1,7,667,What's the weather like?,expression,天气如何？,wʌts ðə ˈwɛðər laɪk?
1,7,668,It's (not) snowing / raining.,expression,（不是）下雪/下雨。,ɪts (nɑt) ˈsnoʊɪŋ / ˈreɪnɪŋ.
1,7,669,It's windy / cloudy.,expression,刮风/多云。,ɪts ˈwɪndi / ˈklaʊdi.
1,7,670,It's (too) cold.,expression,太冷了。,ɪts (tu) koʊld.
1,7,671,It's hot and humid.,expression,炎热潮湿。,ɪts hɑt ænd ˈhjuməd.
1,7,672,It's warm and sunny.,expression,天气温暖而晴朗。,ɪts wɔrm ænd ˈsʌni.
1,7,673,It's so beautiful.,expression,这个很漂亮。,ɪts soʊ ˈbjutəfəl.
1,7,674,"In the winter, it rains / snows.",expression,在冬天，下雨/下雪。,"ɪn ðə ˈwɪntər, ɪt reɪnz / snoʊz."
1,7,675,How's it going? Really well.,expression,怎么样了？真的很好,haʊz ɪt ˈgoʊɪŋ? ˈrɪli wɛl.
1,7,676,Enjoy the game! You too.,expression,玩的开心！你也是。,ɛnˈʤɔɪ ðə geɪm! ju tu.
1,7,677,What are you doing these days?,expression,这些天你在做什么？,wʌt ɑr ju ˈduɪŋ ðiz deɪz?
1,7,678,Are you studying hard?,expression,你在努力学习吗？,ɑr ju ˈstʌdiɪŋ hɑrd?
1,7,679,I'm working very hard this semester.,expression,这个学期我很努力。,aɪm ˈwɜrkɪŋ ˈvɛri hɑrd ðɪs səˈmɛstər.
1,7,680,(Lisa) and I are skiing today. We're skiing today.,expression,（丽莎）和我今天正在滑雪。我们今天要滑雪。,(ˈlisə) ænd aɪ ɑr ˈskiɪŋ təˈdeɪ. wir ˈskiɪŋ təˈdeɪ.
1,7,681,(Marcos) and I aren't swimming. We're not swimming.,expression,（马科斯）和我不在游泳。我们不游泳。,(ˈmɑrkoʊs) ænd aɪ ˈɑrənt ˈswɪmɪŋ. wir nɑt ˈswɪmɪŋ.
1,7,682,(Marcos) isn't working. He's not working.,expression,（马科斯）无法正常工作。他没工作,(ˈmɑrkoʊs) ˈɪzənt ˈwɜrkɪŋ. hiz nɑt ˈwɜrkɪŋ.
1,7,683,What are you doing right now? Are you studying?,expression,你现在在做什么？你在学习吗？,wʌt ɑr ju ˈduɪŋ raɪt naʊ? ɑr ju ˈstʌdiɪŋ?
1,7,684,Right now I'm watching a baseball game.,expression,现在我在看棒球比赛。,raɪt naʊ aɪm ˈwɑʧɪŋ ə ˈbeɪsˈbɔl geɪm.
1,7,685,Who's playing?,expression,谁在玩？,huz ˈpleɪɪŋ?
1,7,686,Are you getting enough exercise?,expression,你运动够吗？,ɑr ju ˈgɛtɪŋ ɪˈnʌf ˈɛksərˌsaɪz?
1,7,687,What are you doing for exercise?,expression,你在做什么运动？,wʌt ɑr ju ˈduɪŋ fɔr ˈɛksərˌsaɪz?
1,7,688,How much are you walking?,expression,你走多少？,haʊ mʌʧ ɑr ju ˈwɔkɪŋ?
1,7,689,Are you playing on a sports team?,expression,您在运动队比赛吗？,ɑr ju ˈpleɪɪŋ ɑn ə spɔrts tim?
1,7,690,How's your team doing this season?,expression,您的球队本赛季表现如何？,haʊz jʊər tim ˈduɪŋ ðɪs ˈsizən?
1,7,691,I'm here for a week.,expression,我在这里待了一个星期。,aɪm hir fɔr ə wik.
1,7,692,That's cool / great / wonderful.,expression,太好了/太好了/太好了。,ðæts kul / greɪt / ˈwʌndərfəl.
1,7,693,Are you enjoying Laguna Beach?,expression,您在享受拉古纳海滩吗？,ɑr ju ɛnˈʤɔɪɪŋ ləˈgunə biʧ?
1,7,694,I'm taking a scuba-diving course.,expression,我正在上水肺潜水课程。,aɪm ˈteɪkɪŋ ə ˈskubə-ˈdaɪvɪŋ kɔrs.
1,7,695,That's interesting / nice / good.,expression,那很有趣/很好/很好。,ðæts ˈɪntrəstɪŋ / naɪs / gʊd.
1,7,696,Do you like your teacher?,expression,你喜欢你的老师吗？,du ju laɪk jʊər ˈtiʧər?
1,7,697,I'm not sleeping well.,expression,我睡不好,aɪm nɑt ˈslipɪŋ wɛl.
1,7,698,That's too bad / terrible.,expression,太糟糕了/太糟糕了。,ðæts tu bæd / ˈtɛrəbəl.
